10000 1000000
49 8477 148
8516 8824 646
481 1431 482
3560 7331 154
1017 6004 648
6555 5360 612
1393 7759 472
6791 8710 965
7288 3999 211
1699 184 422
3008 8960 821
21 8259 685
8927 3313 687
8733 6075 18
333 4411 333
8621 792 659
4587 3106 213
6494 3167 663
1872 9717 962
46 2024 164
4523 3653 144
3731 9031 218
9802 6013 282
8732 6088 796
7743 6334 607
640 787 170
5604 4711 392
6171 2145 29
4094 1331 194
2990 9137 855
83 8133 53
7391 2291 799
5787 8040 424
6736 9974 751
7775 9092 87
3318 21 995
8077 2482 943
9080 8515 538
5269 3820 75
5345 4679 443
5284 7900 644
4353 1603 495
4971 587 998
1435 4051 916
1747 1151 974
7316 1465 150
6788 4685 721
5749 1026 751
175 7108 62
3450 2683 527
6930 2609 773
5009 919 965
1916 7772 512
2076 5571 899
4627 7155 820
7404 9265 394
409 839 607
3587 3488 946
7174 891 346
1735 3991 683
3051 7906 237
4442 3173 981
2896 5601 939
7648 2765 315
3240 2636 250
2774 713 766
8572 4796 86
6842 27 746
9395 595 263
9483 8970 269
937 1244 170
1019 641 391
7879 8442 370
8727 2798 580
2156 6588 431
2729 7449 584
9278 4687 980
4866 298 253
5995 3472 983
3101 4594 184
6668 1351 384
4828 4044 466
6418 6485 838
4855 5110 265
971 4311 998
1867 2319 693
7459 8631 903
4619 5132 250
1784 4429 616
4024 908 2
3245 121 376
5109 7667 234
9643 5069 340
8314 4318 594
8330 7849 784
5163 4430 854
7374 7515 811
2385 7676 594
947 3479 335
8670 9769 304
3109 4336 112
577 9723 204
9339 8468 750
9322 742 81
3370 7157 428
3486 2043 364
3916 9629 936
1108 7939 977
5278 9017 585
5777 3358 414
781 5611 289
7528 7768 60
272 1599 885
9547 4519 222
6 773 437
9575 1870 552
2868 4040 433
885 253 720
3732 3491 683
3147 7265 108
2244 2763 273
8475 8340 713
1152 3168 570
5339 5582 19
4286 2162 630
358 6642 350
9000 5171 372
8742 8286 146
85 1727 26
7650 7078 124
1705 142 538
7020 1372 822
7897 2339 651
654 5280 648
397 384 431
8600 7984 194
6978 1059 59
4699 8279 216
8340 5208 873
5766 852 407
1271 6643 326
2694 1852 90
9089 9618 965
4256 1818 429
1344 5724 700
1166 2038 523
8869 8815 161
8380 5396 874
6558 7911 1
3477 7403 395
3995 1228 775
4131 2552 120
9088 9753 187
2563 7286 208
4192 4715 792
6227 9839 92
2389 7620 283
114 1261 968
5413 2618 342
4488 8645 717
196 882 783
6375 254 155
6392 2614 174
9321 3882 474
8525 5103 623
1804 8878 200
833 1091 293
2797 5912 352
858 957 541
5850 25 488
6711 1652 914
9572 9525 442
2097 251 90
2059 5720 336
8445 1542 803
1341 1328 905
7171 1539 6
8963 6880 779
2920 2931 148
6924 4046 303
1535 7058 542
6704 4992 271
3920 555 956
7089 1192 311
2090 7564 773
2086 1596 62
2716 2278 986
792 1160 71
5447 7290 132
924 2483 537
423 6146 567
2413 3135 345
8998 534 779
8231 1970 240
2058 4330 805
9451 3276 694
1985 6081 428
7141 2494 525
5265 6681 576
5918 8612 748
6856 8682 588
2290 917 747
2900 2890 506
154 8688 978
5910 1619 117
8566 6411 505
7035 2788 989
9671 4194 818
4740 7878 946
3004 4447 147
6346 4897 844
2849 1417 167
3374 8938 713
6962 5744 195
7071 6628 930
3287 3929 647
9635 4926 343
7485 7466 68
5806 660 407
185 1049 291
1043 7201 592
1608 6122 208
4776 9242 847
7049 9920 141
3630 8345 373
4758 5488 843
8944 8782 997
3277 9688 705
9668 593 50
8030 2376 191
7889 4151 215
343 6256 823
982 1553 720
6775 5258 473
8429 143 179
8811 2766 863
1404 2709 767
7936 9648 548
2625 7836 401
197 8854 367
7962 2917 168
9073 2489 469
6528 8237 10
7472 2491 818
968 3962 361
6129 6666 848
6589 9366 97
7904 7591 434
5351 1594 554
3841 6217 697
2965 3037 88
1402 9622 415
1756 2476 503
4782 5042 502
6028 753 142
8533 4942 392
2010 7458 733
3218 3047 179
7113 7839 703
5880 2950 754
2423 8595 130
9633 742 525
6336 8025 308
1282 9556 815
6167 8989 887
9476 4156 667
1869 3002 3
6066 340 506
587 121 57
2452 4349 786
3642 9300 849
2238 7062 160
4909 310 288
369 3875 801
2353 4848 718
4099 1950 632
8206 9948 151
9878 7954 45
736 9588 785
6181 1235 150
9792 33 492
6410 4289 174
6289 5418 141
1256 3928 365
3480 1190 985
4087 9756 234
5166 2597 340
2603 8536 28
7899 2042 460
7199 6463 680
7047 656 346
8788 2592 115
8266 7457 355
5366 8541 760
5041 3732 645
8463 4226 678
7819 7586 83
7973 6610 9
7754 6664 131
1654 6919 105
8779 5092 818
4339 3708 299
8090 1780 67
719 3883 445
3349 4736 963
6411 2139 415
4213 6687 47
5252 5860 778
608 3814 98
2137 1313 363
8436 104 250
3419 1084 221
4900 4817 983
9550 6012 403
1066 6644 222
6862 3481 84
964 3286 119
4187 7825 589
2756 7599 792
7825 7726 848
7533 4515 193
3240 9901 459
9050 7533 968
7204 9530 315
1902 1956 606
9664 1001 423
6332 8688 179
5531 375 235
2726 6043 268
8939 6742 394
2127 6384 954
7298 3255 349
1848 1814 771
7929 6882 838
1870 9092 720
5081 4923 110
7978 9128 280
2444 7621 566
1238 6856 695
4357 8300 910
8688 2656 874
7854 7178 50
5422 2937 907
6062 52 638
2313 3233 891
7796 5296 271
8546 1158 299
1784 6411 772
3957 6117 32
771 8319 814
27 2258 244
5602 6704 364
6841 6635 540
6976 2648 612
1075 6062 615
3863 7152 906
9661 8736 577
3536 3770 107
430 6756 93
8961 3115 485
4606 8541 904
2001 1021 703
2531 7478 250
5625 5941 719
8966 801 523
3040 4536 452
3226 8730 935
5913 9105 987
422 5758 600
5579 1325 654
4060 205 364
5140 9193 245
6278 8207 735
5777 3038 113
859 9329 637
2304 8217 105
3369 9129 279
3096 1172 883
4259 689 883
8798 8861 421
5523 1675 277
551 725 758
2244 600 134
7392 9118 192
5912 102 614
6997 7423 682
893 6662 416
2399 5771 768
1188 7394 622
695 5089 307
1590 3787 429
9746 869 302
9645 3061 657
1425 9349 728
9707 6406 801
1253 6813 949
7084 2749 266
3279 8840 252
5527 2944 698
3862 3120 244
6458 6832 321
7568 1060 368
2049 5496 839
9460 932 256
3294 2386 362
2904 4028 697
7947 1428 944
7023 2349 197
6333 9069 947
2033 3331 22
8009 8114 31
1587 5587 47
7578 6588 453
8492 4352 101
8105 3100 831
3031 247 588
8990 1491 30
985 8211 430
9469 900 811
1208 9856 733
8354 9394 677
1422 3617 816
3044 2076 457
25 2603 197
5418 5831 766
3343 127 12
8673 6919 704
3554 1863 337
2005 2993 80
7740 5157 487
31 430 759
5176 5286 993
7112 6670 741
341 840 308
7766 1557 448
3938 5606 670
191 6204 482
29 7877 241
554 1678 100
9616 3611 132
859 8953 503
3059 8273 688
25 3599 879
1362 1045 690
1498 7668 352
3358 4473 586
1432 3906 630
7954 365 984
20 1777 836
9576 2431 64
9277 4860 784
2361 808 425
7430 8069 564
4254 2294 490
4832 366 378
7538 3367 626
1966 4107 136
4069 3496 315
8720 8366 599
7265 4009 665
73 7048 630
9310 8668 932
7575 6331 959
6165 3380 986
9246 2302 964
4925 1489 57
3593 7271 830
1637 9463 542
5196 854 479
6198 9962 322
3205 3431 464
5083 939 533
1836 2932 220
349 3162 635
4810 5682 875
3009 9388 646
5828 3594 582
4930 2324 94
2848 9155 989
2116 8604 453
5412 4043 656
5275 7079 543
7064 227 863
4373 9721 28
9685 6930 461
1521 7249 552
9341 9386 16
4544 8755 381
3490 1710 942
7325 3638 310
6794 5704 974
7423 3098 743
2635 2299 3
7443 7750 268
4119 5008 906
8743 2347 79
7739 4549 60
8071 8948 648
7873 7126 171
9294 5681 650
2625 2168 90
4256 2710 811
1691 9253 398
4027 6583 432
8313 6183 641
1633 4738 525
8375 192 475
3404 6158 235
8569 3222 640
4019 6190 32
9185 4202 362
3843 9097 937
197 2397 547
5221 2587 739
2772 9833 887
3292 1852 446
9705 9669 432
1034 4435 291
6852 3542 963
4445 2130 198
1116 2400 96
3162 2625 421
2430 1176 557
2740 8676 938
5433 3535 871
1532 6739 703
9052 36 64
424 3817 609
8852 5262 375
83 4283 328
4916 1212 965
1182 4360 561
2873 616 938
2524 4510 413
8010 8159 884
7107 563 501
728 4906 814
7591 405 6
9924 4099 982
3096 2135 106
9352 7280 373
6916 7548 945
8540 844 294
9838 7601 325
9100 6427 836
6739 3420 509
7845 8256 9
6067 7693 912
5385 6307 123
9942 222 130
5536 1997 899
7934 8481 453
5670 2047 782
121 7650 519
5581 940 691
8374 7219 106
9211 190 259
3078 9796 44
3032 4208 128
6009 1051 478
8549 7312 453
9759 6446 562
3308 2451 21
5242 5303 866
1336 9618 231
5894 8029 200
967 3920 371
592 1754 52
4753 785 524
6315 9915 175
8478 1666 14
4621 2255 89
33 6674 749
2020 9381 440
5215 97 561
1322 2104 378
9318 9518 588
1790 4709 157
5240 1218 693
1636 3583 376
5165 2584 608
8107 2487 22
373 7588 271
6849 5029 162
9364 9231 385
5841 1027 461
484 2903 497
8699 6582 127
2484 1873 846
6294 4270 700
148 6763 188
1450 618 303
4175 1824 340
2225 3971 261
370 3822 923
8635 2469 415
6724 6154 834
7508 1899 307
2798 1212 235
3573 4032 574
221 7609 290
7763 2601 112
712 2757 425
6963 72 113
6866 1409 393
4899 3409 190
317 9423 99
7884 6677 262
9432 6080 65
1430 3931 738
6644 4501 179
9839 1101 119
796 565 238
1955 6157 518
2545 5144 384
315 7847 982
9651 9098 560
5370 4646 14
105 3345 639
2849 9868 672
5391 4523 128
9188 6247 678
9611 6158 562
9981 6861 37
8318 9261 358
5554 3283 554
9383 3912 871
2197 6743 383
6604 5692 193
1536 6256 470
9778 2241 779
7981 2900 657
3891 1882 136
2073 1226 344
3117 2839 456
1093 9918 595
5565 4437 976
3229 8396 3
5616 8274 308
1952 1475 19
7725 8771 877
5211 6459 453
2479 9491 787
821 3211 374
7343 8041 326
3393 9352 539
4502 393 6
289 782 511
5368 7819 163
5624 1061 467
8919 6918 93
8089 1563 671
5845 9798 26
793 3319 283
212 66 427
447 7437 110
7724 27 794
6919 5925 553
685 6905 537
1522 1482 898
770 2799 647
3167 9972 258
1616 116 469
1345 6087 838
2223 1127 286
8479 2591 848
8148 7437 354
8883 4746 973
6242 584 362
2941 761 982
5235 5315 979
8778 1655 631
6632 6821 760
6239 11 21
4675 405 380
5626 8119 235
415 9127 999
897 6154 532
2125 9366 833
7101 6532 686
5053 4275 627
6471 7947 252
1823 2794 683
9216 8619 612
5070 1229 43
3934 4583 418
8628 2603 191
7284 543 524
3294 1088 441
6444 8566 281
7797 7048 208
1422 1427 648
7870 9450 881
1388 655 535
4825 4392 463
1253 7410 758
3060 6667 541
1942 2475 351
6999 4911 681
2514 9972 249
1235 2080 464
8216 9510 831
5642 117 601
9223 3999 188
1062 7711 256
3343 4656 843
3897 4289 367
4519 2646 752
6161 890 737
1195 466 82
6418 6229 257
1145 30 620
4169 2228 511
9647 2559 88
9072 1289 704
4702 6609 701
2063 9749 571
9692 7873 588
6664 9877 421
4999 462 454
8398 438 290
3349 7447 283
8525 4191 949
7610 1019 114
9868 9490 473
3440 4645 69
2125 4926 850
3671 6770 767
6715 848 596
973 7918 958
9595 9220 307
9518 9633 374
1739 8566 617
1491 8531 320
1199 9779 822
4205 4746 953
78 4402 879
7218 8355 303
9541 1023 4
6978 3308 764
6815 5033 444
2037 6608 605
7963 9902 293
8411 602 599
2338 9833 720
1525 39 839
5805 7236 69
2234 9114 939
1904 937 819
4631 9756 361
8467 1670 151
925 2017 19
7793 9864 373
9805 2248 246
3862 8242 904
563 1626 262
3728 2486 582
4815 2562 922
7501 6936 414
1849 1836 555
7661 4266 724
2577 6626 596
139 9927 649
2194 3002 163
6720 1555 741
7308 7072 350
8615 5078 754
243 4535 597
6900 9195 413
429 6962 696
9744 6088 555
1701 9096 903
2383 7901 841
2200 3185 580
2460 2984 959
4956 4262 17
1650 133 356
1430 3423 354
6978 2157 2
5944 1103 886
5758 7774 418
7418 5536 672
3312 9749 35
769 576 909
5935 1096 458
7083 6680 147
1853 256 225
7197 1544 853
8038 4328 25
7572 3759 761
1145 399 331
7414 3591 216
66 1316 860
2859 1425 570
6026 6655 203
7596 6282 386
8458 2734 108
153 2032 124
2496 6004 669
9459 1775 130
7220 2643 608
1262 363 606
9688 5026 596
6601 384 288
1725 478 303
1485 303 552
6274 60 661
2435 6965 672
8354 1644 493
5014 2555 465
3511 6547 967
4727 1697 822
9790 5117 352
6666 2019 521
8357 5102 194
297 2047 523
9750 739 50
9400 7892 337
3734 3031 447
6423 5995 903
3618 1090 968
2024 3554 312
50 4508 472
2054 3564 792
5026 7415 516
2558 7487 935
1702 1859 473
8142 9831 602
2545 8432 415
8302 4587 672
7020 8996 998
8498 9873 807
884 781 954
1556 7423 994
2204 1753 782
3268 4472 369
1473 1152 23
714 1259 736
5349 2161 968
8105 1351 542
5625 3910 242
8108 5170 684
2287 2049 44
8377 2493 820
3478 7997 957
3092 1979 741
3118 2389 908
8110 3966 365
4776 5340 388
75 2611 225
7788 3287 812
8051 9904 221
2912 3483 933
6734 8771 903
6335 2133 175
3056 6592 658
7796 3462 868
2598 5109 428
4803 3595 811
1007 937 163
659 6846 173
1061 7419 394
4259 2481 407
7913 6637 684
7438 1752 443
1647 8273 108
2716 244 547
8047 1134 313
6028 5726 615
1737 9174 341
746 9535 912
9286 1688 474
3567 4730 916
6724 9664 737
7239 8674 857
1452 9239 510
2384 6088 458
7355 8008 996
2225 1029 689
5638 6096 651
6253 786 449
2604 8223 594
5495 7798 710
3880 9577 869
3364 2398 560
6835 4969 464
5552 3671 166
540 3601 133
6099 9693 133
1310 5249 769
7243 5522 112
8124 3814 677
3932 9123 551
4297 9175 755
4178 1328 182
5553 4874 529
585 868 801
8195 6474 339
4297 4533 633
8191 8753 80
1423 4642 281
7425 2048 710
8649 1647 452
6129 13 723
1980 8466 866
5972 8474 339
5492 5417 805
2180 7387 246
2613 6469 662
9450 348 317
9889 4117 136
2685 1516 397
1890 8439 711
5122 8925 213
2609 6173 6
468 3793 241
8504 7823 375
2940 1984 984
4517 4882 334
228 514 179
6274 1830 494
3349 2900 893
9671 5818 818
9564 2375 776
670 8279 532
9362 7 283
6318 2398 844
7635 702 750
954 8320 494
812 7940 600
7070 9802 865
8481 3731 422
8683 2976 341
1675 3237 20
364 4408 709
4386 4449 187
4822 7735 876
1141 236 880
1219 724 137
8007 9313 938
8040 862 802
2086 3518 33
6527 1194 387
6342 2159 867
779 693 392
406 6805 602
8074 8080 180
2507 1028 911
2405 2701 28
9457 2842 57
9021 1830 566
7903 2110 627
2670 3840 407
9097 3718 417
5929 9346 679
7379 7462 884
4174 1969 756
3090 4342 409
8113 3453 768
7668 3554 859
1645 4240 25
5434 934 483
2662 1292 843
7371 1080 579
4925 5989 233
6636 6525 511
2314 2945 268
5412 890 937
2982 635 539
2158 7624 968
6243 4790 109
5598 1551 988
4169 2853 924
76 6315 840
3818 9328 664
2077 4956 430
8942 3732 980
1408 4612 960
7889 1561 488
9444 5600 785
2450 6293 983
4590 4851 107
6122 4247 608
2181 940 253
8251 1806 297
802 1253 708
2450 9947 759
2844 6843 913
8292 8024 983
7193 4261 325
6576 7016 100
7535 3406 81
7145 2555 331
6492 1606 258
3123 4302 478
6994 8280 583
7803 8035 287
8253 7199 22
6044 4373 335
7849 1315 149
2586 143 109
818 6748 964
7750 6184 57
3606 3105 587
1501 1754 966
946 730 265
2419 6496 656
5417 154 324
4873 4765 161
2953 9131 936
6784 261 729
4408 2616 558
3795 3591 894
9252 4052 622
6310 8318 666
7275 5637 937
8453 8976 323
8118 8628 583
3315 8148 668
9216 2443 335
183 6149 326
552 4435 361
9380 2056 606
9178 3546 742
1638 3758 851
7515 5690 488
323 2507 227
9780 4201 259
5515 6424 647
6266 2054 762
5449 9484 350
1490 5471 175
2832 3634 421
7412 524 140
7804 6307 860
4354 1592 486
1079 430 216
475 7484 132
1481 7115 514
4719 6855 734
8447 9256 361
7272 585 393
2680 2339 552
8049 3019 645
3223 4220 467
3698 5219 225
2427 2212 646
236 9838 735
96 709 917
5343 1324 538
6885 8992 789
661 8658 879
5858 3456 16
4156 2726 906
3780 3984 751
142 575 347
9006 3822 297
3897 2352 643
2093 2413 395
3524 182 685
2345 329 647
5896 3845 698
2315 8283 915
638 9193 7
933 593 504
243 5299 983
8290 9389 480
2160 2643 159
2804 238 848
6550 7123 402
9129 3137 784
9485 9160 484
2012 921 812
1237 5997 948
550 7104 613
9158 2998 24
2515 6902 830
6429 4634 836
9660 7771 842
3711 6032 575
5238 5069 712
4181 8245 52
5796 3127 889
3329 1270 527
792 4464 637
1708 5731 955
460 2974 927
801 8865 273
1749 9746 581
6755 336 644
2230 7813 524
3547 1716 198
344 3564 905
3389 6836 471
8006 2767 788
7973 1629 814
1028 8755 360
1645 4231 966
7055 5266 419
2238 7731 869
4347 8863 392
6999 7840 331
299 7413 168
967 4485 503
9299 5581 176
1897 8601 361
8556 6695 648
1280 126 926
6767 544 693
4206 1771 976
1094 1602 14
3184 23 329
7328 6694 379
976 5112 589
3108 9573 977
5361 5755 592
4853 1107 430
701 4327 562
4144 104 686
4365 8875 302
7603 9554 656
3533 734 394
6036 3649 6
8848 6767 927
7650 124 228
1557 9568 480
1779 5833 963
4553 6923 866
5870 4112 28
4740 8367 8
682 3830 958
7339 6343 136
6692 4170 496
6215 2108 78
586 2016 604
1556 3557 197
6514 9003 855
2631 2895 143
1914 538 169
1634 7215 143
1618 4228 122
4808 8694 229
7698 6752 316
1424 2612 206
6741 8470 790
3938 5531 294
8927 1871 605
8570 7294 339
2911 1638 986
9656 5351 383
219 8434 44
9641 4375 628
1237 5064 673
4625 9759 14
3093 7690 779
414 1916 22
5716 8640 9
8693 1005 262
3552 5140 286
3174 8079 612
6225 6448 516
8372 1107 246
4487 579 457
3885 6577 808
1365 1434 694
6844 9444 28
9621 3773 650
3709 418 544
1242 746 56
8080 6806 790
1797 9204 304
2202 2926 419
8788 3365 604
2586 2350 546
4483 9945 363
2347 3461 892
3547 4309 90
9774 1003 759
9323 4701 941
3989 7993 126
5921 2810 481
890 4377 675
6416 251 176
5503 6905 81
1471 9118 56
5065 4291 71
8942 4996 90
8446 8981 661
992 9614 991
4117 9925 416
4507 333 374
3327 8640 140
1474 6571 337
3253 9279 264
839 3840 356
286 9005 453
5977 5024 876
8099 4250 772
3244 7648 866
8251 6879 463
9082 1391 652
899 619 943
8116 557 420
5867 3925 826
543 1859 676
140 9500 944
9890 2666 698
2700 2769 876
4749 1917 389
5971 7063 327
1875 2809 160
1864 1344 267
2607 469 980
2197 1257 990
5594 7047 187
6420 4092 903
4057 7268 966
1754 781 350
7863 9000 730
1281 8397 810
8782 6498 574
3713 8306 143
4806 6417 930
6243 5465 947
3467 3545 202
4732 983 629
2523 7543 566
8627 1124 431
8680 5035 514
1905 3512 895
4098 6131 438
3302 6380 281
8710 8088 554
7777 9729 762
9518 828 966
272 5497 228
9688 4396 65
2781 2872 806
4714 70 26
6517 8508 895
4275 1710 74
5740 8224 791
122 3769 752
4432 535 401
7778 5099 201
5169 1803 15
1270 4000 877
2468 4102 973
1674 9948 762
1773 3577 850
5641 5967 804
326 8612 391
4938 4611 743
6074 6854 475
5873 1475 660
1534 3182 167
8209 2996 399
1110 516 357
9376 2909 152
2984 1816 358
5399 656 734
6748 7414 349
8261 2619 476
5351 1818 664
4037 7927 410
3416 4662 854
6156 6312 470
2276 8167 441
5115 4158 547
701 6699 813
4865 2075 979
6208 4736 251
209 8988 494
4161 3035 623
7422 758 283
2061 4000 655
6787 139 683
2425 6110 735
8226 8267 206
1011 8417 578
2241 4758 380
6842 3833 20
6794 4993 728
7892 6685 955
5849 3911 368
9134 558 507
5336 1717 658
4407 5275 578
1407 3265 113
7013 1760 146
4426 2300 186
3873 7977 179
913 5716 554
2145 417 453
3077 8037 558
8178 487 987
8676 106 604
3783 5514 508
9686 8909 700
9641 1075 378
3485 6193 786
6803 1179 476
1377 6729 884
7015 1593 426
3106 6215 739
6491 7932 46
4789 7012 330
8192 6012 487
1070 5348 79
375 4689 733
223 3456 830
7786 6290 112
6749 8637 421
3321 8906 524
7348 777 925
2737 9376 469
1220 1766 443
6309 367 704
405 8113 717
2905 229 363
2923 9255 335
23 944 977
2208 8141 284
1032 9574 20
542 6996 37
3091 7397 823
4864 4215 418
6706 1910 498
4853 9302 257
3942 5819 995
504 574 807
2121 5827 669
7544 189 103
5014 3557 444
4861 2385 999
7007 4218 75
450 5194 168
7088 4479 732
7508 4145 317
8857 3317 536
4289 6215 703
8140 7874 194
7824 5161 332
1363 5828 678
4202 6777 756
4978 2963 241
2064 2533 437
5605 374 999
4067 5724 776
2035 1507 361
636 5311 789
2359 5381 113
2317 6899 793
9582 4957 213
4305 2917 374
3412 7360 642
7380 373 440
1147 5830 677
6750 2199 721
5922 1695 853
36 8450 992
825 8689 572
4962 4410 185
1453 964 739
7809 3242 401
3055 1500 661
9361 5524 274
7090 3839 725
8336 3210 109
3258 2126 802
2375 3827 443
3159 9586 538
4510 7321 450
4182 9190 366
6719 5423 458
370 2909 20
7760 8163 761
2990 8059 500
1666 8936 846
3687 3063 96
7950 9660 366
4547 2400 71
3476 9942 58
9244 3074 62
8850 378 416
5319 272 731
9949 7485 463
6413 698 222
604 4674 65
8900 3608 292
6981 7794 826
869 1534 116
5847 4278 170
7083 9584 407
3698 5264 304
5821 1947 805
884 4315 168
6901 6951 670
5733 7388 518
3768 2221 546
876 4114 395
1406 7132 592
4916 560 990
8333 5420 253
2022 656 337
5212 6441 328
484 5498 646
4580 9497 218
4741 7266 549
404 5832 612
3926 4867 745
6162 4987 104
6970 399 797
332 5743 329
1497 5088 563
97 4500 81
396 4897 171
8728 1248 94
5423 5535 337
7422 8651 30
9931 7825 411
7190 128 87
8925 4938 487
2194 889 687
842 78 885
1699 4628 419
6080 1904 949
9856 1170 105
1138 8096 85
3550 591 848
5488 5665 75
6377 1674 881
3561 12 593
3658 6419 653
9395 7220 12
3604 1119 161
5972 2849 498
6197 3391 296
2277 319 265
8286 2555 64
7702 2349 199
444 1350 338
9810 1891 574
5883 616 391
4085 2176 5
9669 5738 392
2387 3043 578
4283 1398 682
7296 2231 762
8713 7368 844
8513 818 858
7499 7213 596
1168 5162 19
5107 6296 4
1070 2327 686
8917 9765 214
7725 9083 739
6600 9522 208
7439 381 448
7408 5181 601
4572 2828 647
6567 147 634
2493 33 145
4316 3363 178
8815 1258 776
5695 2029 986
8811 1202 646
7412 5593 302
6050 3483 959
5896 2543 479
5915 9574 610
1383 5129 990
7816 5470 831
8205 9259 653
1790 6090 85
464 6890 349
7251 1093 47
1098 9782 652
644 2550 533
6772 6045 321
2369 4090 325
1588 4921 205
201 2682 899
9693 2073 934
5115 9426 91
1083 1754 123
7022 648 800
7349 7025 913
1678 3868 68
5588 7860 360
7387 2351 441
1538 2999 580
9414 2472 470
9457 8224 605
189 8295 624
2584 3453 597
1532 2007 214
8921 8353 342
441 3815 572
7415 5770 740
2486 1236 328
4095 3447 293
4798 9403 675
